week,ACCESS1.0,CanESM2,CCSM4,CNRM.CM5,CSIRO.Mk3.6.0,GFDL.ESM2G,inmcm4,MIROC5,MPI.ESM.LR,MRI-CGCM3,HadGEM2.CC,HadGEM2-ES,month,stweek,endweek,year,holiday,season,decade,cdd1,cdd2,cdd3,cdd4,cdd5,cdd6,cdd7,cdd8,cdd9,cdd10,cdd11,cdd12
3698,24.87494445,25.74994457,18.19994438,29.44994485,25.89994466,14.54994476,15.4499445,11.24994415,33.52494526,37.22494507,16.77494431,22.02494395,11,11/8/2080,11/14/2080,2080,1,Rainy,2080s,15,15,15,15,15,15,15,15,15,15,15,15
3699,110.7999353,114.699934,81.02493501,131.1999331,115.3249335,64.89993405,68.67493558,50.12493336,149.4249372,165.8499341,74.59993386,98.02493405,11,11/15/2080,11/21/2080,2080,0,Rainy,2080s,16,16,16,16,16,16,16,16,16,16,16,16
3700,70.77496576,73.27496767,51.74996662,83.82496738,73.67496681,41.44996643,43.87496638,32.02496707,95.42496777,105.8999667,47.64996862,62.59996629,11,11/22/2080,11/28/2080,2080,0,Rainy,2080s,12,12,12,12,12,12,12,12,12,12,12,12
3701,34.72494423,94.42494655,200.7249475,180.6749468,91.39994431,93.64994574,170.1249495,114.1249464,135.6749458,122.549948,157.474947,108.7999475,12,11/29/2080,12/5/2080,2080,0,Rainy,2080s,15,15,15,15,15,15,15,15,15,15,15,15
3702,7.899921834,21.44992197,45.5999229,41.02492201,20.74992186,21.2249223,38.62492168,25.92492163,30.79992187,27.84992284,35.79992175,24.74992192,12,12/6/2080,12/12/2080,2080,0,Rainy,2080s,14,14,14,14,14,14,14,14,14,14,14,14
3703,21.724967,59.04996586,125.5499706,112.9999676,57.14996624,58.59996796,106.3749676,71.34996986,84.84996605,76.67496681,98.49996758,68.04996681,12,12/13/2080,12/19/2080,2080,0,Rainy,2080s,16,16,16,16,16,16,16,16,16,16,16,16
3704,19.17493296,52.14993334,110.8499355,99.79993248,50.47493315,51.7499342,93.94993496,63.02493382,74.94993496,67.69993496,86.9999342,60.0999341,12,12/20/2080,12/26/2080,2080,1,Rainy,2080s,16,16,16,16,16,16,16,16,16,16,16,16
3705,15.84994435,43.02494431,91.49994469,82.34994411,41.6999445,42.69994545,77.52494526,51.99994373,61.87494469,55.84994411,71.79994392,49.5749445,12,12/27/2080,1/2/2081,2080,1,Rainy,2080s,16,16,16,16,16,16,16,16,16,16,16,16
3706,9.249932945,37.3499341,50.84993428,51.39993399,46.19993305,62.47493267,102.5499349,40.09993345,44.02493292,53.09993374,43.77493435,55.92493284,1,1/3/2081,1/9/2081,2081,0,Rainy,2080s,18,17,17,17,17,17,17,17,17,17,17,17
3707,26.09992272,105.6499236,143.8499248,145.3999233,130.6499221,176.724925,290.0749216,113.3999245,124.5749257,150.1749232,123.8999231,158.2499232,1,1/10/2081,1/16/2081,2081,0,Rainy,2080s,18,17,17,17,17,17,17,17,17,17,17,17
3708,29.59994423,119.7749472,163.1499472,164.8999481,148.1249456,200.4249477,328.9749451,128.599947,141.2499437,170.3499489,140.5249434,179.4249468,1,1/17/2081,1/23/2081,2081,0,Rainy,2080s,17,16,16,16,16,16,16,16,16,16,16,16
3709,2.774955228,11.32495549,15.42495507,15.57495505,13.99995583,18.92495567,31.07495576,12.14995521,13.32495561,16.0999552,13.27495542,16.94995561,1,1/24/2081,1/30/2081,2081,0,Rainy,2080s,17,16,16,16,16,16,16,16,16,16,16,16
3710,144.0499371,183.7249298,129.0749345,104.0499339,132.4499331,94.29993391,143.3249321,72.47493577,97.44993591,95.82493448,83.09993339,129.9249344,2,1/31/2081,2/6/2081,2081,0,Rainy,2080s,17,14,14,14,14,14,14,14,14,14,14,14
3711,126.2749257,158.3499246,108.6749232,86.54992437,112.1749229,76.72492361,115.8999224,59.8249228,81.49992323,79.07492375,68.82492328,108.9249227,2,2/7/2081,2/13/2081,2081,0,Rainy,2080s,17,14,14,14,14,14,14,14,14,14,14,14
3712,83.94996858,105.2999641,72.29996479,57.54996747,74.57496673,51.04996538,77.0749675,39.79996783,54.17496574,52.59996557,45.79996711,72.4249686,2,2/14/2081,2/20/2081,2081,0,Rainy,2080s,17,14,14,14,14,14,14,14,14,14,14,14
3713,0,0,0,0,0,0,0,0,0,0,0,0,2,2/21/2081,2/27/2081,2081,0,Rainy,2080s,22,19,19,19,19,19,19,19,19,19,19,19
3714,43.92493445,48.72493356,54.02493238,65.34993565,15.17493293,83.67493403,91.92493534,43.87493426,87.87493646,40.77493322,64.92493367,35.49993372,3,2/28/2081,3/6/2081,2081,0,Rainy,2080s,24,21,21,21,21,21,21,21,21,21,21,21
3715,11.37494433,12.57494438,13.94994426,16.89994419,3.949944228,21.64994431,23.77494407,11.37494433,22.72494435,10.54994416,16.77494454,9.149944127,3,3/7/2081,3/13/2081,2081,0,Rainy,2080s,21,19,19,19,19,19,19,19,19,19,19,19
3716,85.249924,94.54992211,104.7999208,126.7499222,29.47492221,162.3499218,178.4499239,85.09992391,170.4999208,79.14992362,125.9749256,68.87492234,3,3/14/2081,3/20/2081,2081,0,Rainy,2080s,22,20,20,20,20,20,20,20,20,20,20,20
3717,13.6249553,15.07495522,16.74995601,20.24995542,4.699955255,25.92495561,28.49995577,13.59995568,27.22495604,12.64995563,20.12495613,10.99995518,3,3/21/2081,3/27/2081,2081,0,Rainy,2080s,23,21,21,21,21,21,21,21,21,21,21,21
3718,17.64995563,15.19995558,21.4499557,21.99995565,10.5749557,25.67495608,29.94995475,18.52495563,27.12495613,17.79995573,19.6999557,14.19995546,4,3/28/2081,4/3/2081,2081,1,Dry,2080s,21,21,21,21,21,21,21,21,21,21,21,21
3719,97.59992266,40.04992175,115.4749246,79.04992437,102.7499242,62.87492228,95.57492399,111.0249214,67.94992256,112.1999245,44.62492323,77.3749218,4,4/4/2081,4/10/2081,2081,0,Dry,2080s,21,21,21,21,21,21,21,21,21,21,21,21
3720,33.02494454,13.57494426,39.09994411,26.69994402,34.77494502,21.24994445,32.34994459,37.57494473,22.97494435,37.9499445,15.0749445,26.1999445,4,4/11/2081,4/17/2081,2081,0,Dry,2080s,21,21,21,21,21,21,21,21,21,21,21,21
3721,39.9499439,16.37494445,47.27494526,32.34994435,42.07494593,25.72494447,39.14994478,45.474944,27.82494426,45.92494571,18.27494442,31.69994426,4,4/18/2081,4/24/2081,2081,0,Dry,2080s,20,20,20,20,20,20,20,20,20,20,20,20
3722,22.77495551,10.79995558,26.79995662,18.99995559,24.59995508,15.37495518,22.97495586,26.49995661,15.94995528,26.67495501,10.67495564,18.34995586,5,4/25/2081,5/1/2081,2081,0,Dry,2080s,17,17,17,17,17,17,17,17,17,17,17,17
3723,19.82496691,41.94996643,20.29996634,29.42496681,35.32496738,28.94996691,35.64996719,36.57496643,16.54996681,34.44996738,15.34996653,21.94996643,5,5/2/2081,5/8/2081,2081,0,Dry,2080s,17,17,17,17,17,17,17,17,17,17,17,17
3724,4.349977732,9.199977636,4.449977636,6.474977732,7.774977922,6.349977732,7.824978113,8.024977922,3.624977827,7.574977875,3.374977708,4.824977636,5,5/9/2081,5/15/2081,2081,0,Dry,2080s,21,21,21,21,21,21,21,21,21,21,21,21
3725,56.97495639,120.5999563,58.37495613,84.67495775,101.5749595,83.22495723,102.4749563,105.1499572,47.5749563,99.09995651,44.12495518,63.17495751,5,5/16/2081,5/22/2081,2081,1,Dry,2080s,25,25,25,25,25,25,25,25,25,25,25,25
3726,12.47496676,26.39996672,12.77496672,18.52496719,22.2499671,18.2499671,22.44996643,23.02496624,10.42496681,21.724967,9.649966717,13.82496643,5,5/23/2081,5/29/2081,2081,0,Dry,2080s,25,25,25,25,25,25,25,25,25,25,25,25
3727,21.44998932,45.42498779,21.97498894,31.87498856,38.24998856,31.34998894,38.59999084,39.59999084,17.9249897,37.32498932,16.62498856,23.77499008,6,5/30/2081,6/5/2081,2081,0,Dry,2080s,28,28,28,28,28,28,28,28,28,28,28,28
3728,6.07495524,66.32495713,46.49995577,84.37495542,40.02495539,80.32495809,47.72495627,51.59995735,25.94995534,27.824956,26.42495656,4.274955451,6,6/6/2081,6/12/2081,2081,0,Dry,2080s,31,31,31,31,31,31,31,31,31,31,31,32
3729,2.699977696,29.79997826,20.87497807,37.92497826,17.99997759,36.09997845,21.44997835,23.1999774,11.67497754,12.49997807,11.8749783,1.924977601,6,6/13/2081,6/19/2081,2081,0,Dry,2080s,33,33,33,33,33,33,33,33,33,33,33,34
3730,3.79997772,41.6249789,29.17497849,52.94997883,25.14997852,50.42497969,29.94997859,32.37497735,16.27497798,17.47497851,16.59997815,2.699977763,6,6/20/2081,6/26/2081,2081,0,Dry,2080s,38,37,37,37,37,37,37,37,37,37,37,39
3731,2.774944201,34.57494509,18.87494454,53.99994516,32.42494416,23.84994458,16.19994453,21.49994472,20.5499444,20.19994479,13.02494457,6.27494435,7,6/27/2081,7/3/2081,2081,1,Dry,2080s,38,37,37,37,37,37,37,37,37,37,37,39
3732,1.749955282,24.92495525,9.949955434,45.92495608,31.39995551,4.724955335,5.674955398,11.82495525,19.69995546,18.52495581,8.874955207,7.299955696,7,7/4/2081,7/10/2081,2081,0,Dry,2080s,39,36,36,36,36,37,36,36,36,36,36,39
3733,2.124977708,30.52497864,12.14997816,56.24997902,38.44997787,5.774977684,6.949977636,14.44997787,24.12497807,22.69997787,10.87497807,8.97497797,7,7/11/2081,7/17/2081,2081,0,Dry,2080s,38,34,34,34,34,36,34,34,34,34,34,37
3734,0,0,0,0,0,0,0,0,0,0,0,0,7,7/18/2081,7/24/2081,2081,0,Dry,2080s,42,38,38,38,38,40,38,38,38,38,38,41
3735,0.14998883,2.224988937,0.874988854,4.099988937,2.799988747,0.424988836,0.499988824,1.049988866,1.749988794,1.64998889,0.799988866,0.64998883,7,7/25/2081,7/31/2081,2081,0,Dry,2080s,45,41,41,41,41,43,41,41,41,41,41,44
3736,12.39998913,3.424988985,8.274989128,14.97498894,2.574988842,7.574988842,8.849988937,12.92498875,31.97498894,5.524989128,3.52498889,7.049988747,8,8/1/2081,8/7/2081,2081,0,Dry,2080s,45,40,40,40,40,42,40,40,40,40,40,43
3737,7.94996655,2.174966514,5.274966598,9.599966764,1.649966508,4.849966466,5.649966598,8.274966717,20.47496724,3.524966538,2.249966592,4.524966359,8,8/8/2081,8/14/2081,2081,0,Dry,2080s,48,43,43,43,43,45,43,43,43,43,43,45
3738,11.32496667,3.124966472,7.549966633,13.69996679,2.349966526,6.924966693,8.099966526,11.82496691,29.19996715,5.07496655,3.19996658,6.44996649,8,8/15/2081,8/21/2081,2081,0,Dry,2080s,47,42,42,42,42,44,42,42,42,42,42,44
3739,22.14995599,6.074955374,14.74995553,26.72495568,4.599955291,13.54995549,15.77495581,23.07495546,57.07495499,9.874955237,6.299955308,12.62495577,8,8/22/2081,8/28/2081,2081,0,Dry,2080s,44,40,40,40,40,42,40,40,40,40,40,41
3740,4.774989128,1.324988842,3.199988842,5.774989128,0.999988854,2.924988985,3.39998889,4.974988937,12.32498932,2.124988794,1.349988818,2.724988937,9,8/29/2081,9/4/2081,2081,1,Dry,2080s,45,43,43,43,43,44,43,43,43,43,43,43
3741,0,0,0,0,0,0,0,0,0,0,0,0,9,9/5/2081,9/11/2081,2081,0,Dry,2080s,48,47,47,47,47,47,47,47,47,47,47,47
3742,0,0,0,0,0,0,0,0,0,0,0,0,9,9/12/2081,9/18/2081,2081,0,Dry,2080s,48,47,47,47,47,47,47,47,47,47,47,47
3743,79.474967,19.59996676,37.49996662,136.6749649,169.5999718,47.64996815,96.8999691,116.6249676,0.49996648,177.6999741,196.399971,106.6999683,9,9/19/2081,9/25/2081,2081,0,Dry,2080s,48,47,47,47,47,47,47,47,47,47,47,47
3744,13.92497826,3.449977636,6.574977636,23.97497845,29.74997711,8.349977732,16.97497797,20.47497749,0.074977649,31.14997864,34.44997787,18.69997787,10,9/26/2081,10/2/2081,2081,0,Rainy,2080s,45,44,44,44,44,44,44,44,47,44,44,44
3745,17.52496719,23.82496667,14.19996667,14.09996676,30.64996648,34.32496762,35.44996762,34.12496734,25.97496724,45.72496748,14.17496705,11.54996657,10,10/3/2081,10/9/2081,2081,0,Rainy,2080s,44,44,44,44,44,44,44,44,48,44,44,44
3746,80.67493534,109.5999346,65.32493401,64.89993429,141.1499329,157.9749336,163.2999344,157.0999355,119.6249347,210.4249363,65.14993429,53.09993339,10,10/10/2081,10/16/2081,2081,1,Rainy,2080s,41,41,41,41,41,41,41,41,45,41,41,41
3747,101.5249224,137.974926,82.17492366,81.6749239,177.6249194,198.8249273,205.4749269,197.674921,150.5999231,264.8499212,81.94992232,66.82492375,10,10/17/2081,10/23/2081,2081,0,Rainy,2080s,40,40,40,40,40,40,40,40,44,40,40,40
3748,96.64993429,131.2999358,78.19993472,77.74993539,169.0999379,189.2499394,195.5749407,188.1749372,143.3499324,252.0749369,77.99993253,63.5749346,10,10/24/2081,10/30/2081,2081,0,Rainy,2080s,34,34,34,34,34,34,34,34,38,34,34,34
3749,24.77494478,43.64994526,30.49994421,27.5749445,39.67494488,49.94994402,37.39994431,38.77494478,18.82494438,39.1999433,24.07494402,33.62494421,11,10/31/2081,11/6/2081,2081,0,Rainy,2080s,33,33,33,33,33,33,33,33,37,33,33,33
3750,141.3999267,273.7749267,199.8499209,176.2249219,217.2999256,288.7749221,181.824928,197.9499223,63.14992273,161.0999255,147.4749267,234.6999276,11,11/7/2081,11/13/2081,2081,1,Rainy,2080s,28,28,28,28,28,28,28,28,32,28,28,28
3751,48.97493446,94.84993291,69.24993491,61.04993546,75.27493429,100.024935,62.97493446,68.57493377,21.87493312,55.79993308,51.09993291,81.32493424,11,11/14/2081,11/20/2081,2081,0,Rainy,2080s,21,21,21,21,21,21,21,21,25,21,21,21
3752,80.17492303,155.1749219,113.3249228,99.94992322,123.2249249,163.6999223,103.0999247,112.199921,35.77492207,91.32492173,83.59992313,133.0999238,11,11/21/2081,11/27/2081,2081,0,Rainy,2080s,15,15,15,15,15,15,15,15,19,15,15,15
3753,27.27494454,50.39994478,47.89994502,53.97494495,56.59994644,57.87494648,45.02494556,41.22494352,22.29994467,32.69994444,44.19994557,53.42494476,12,11/28/2081,12/4/2081,2081,0,Rainy,2080s,13,13,13,13,13,13,13,13,14,13,13,13
3754,45.54997826,73.07497692,123.924983,183.6249828,163.49998,107.0749817,121.7999783,83.32498121,84.74997807,62.37497807,147.6999769,127.6249771,12,12/5/2081,12/11/2081,2081,0,Rainy,2080s,12,12,12,12,12,12,12,12,13,12,12,12
3755,72.04994571,115.5499418,195.9749517,290.3749514,258.5499468,169.2999415,192.624948,131.7499447,134.0499456,98.64994478,233.5499501,201.7499442,12,12/12/2081,12/18/2081,2081,0,Rainy,2080s,13,13,13,13,13,13,13,13,14,13,13,13
3756,10.04996657,16.09996653,27.32496738,40.44996691,36.02496719,23.599967,26.849967,18.37496638,18.67496634,13.77496672,32.54996634,28.12496567,12,12/19/2081,12/25/2081,2081,1,Rainy,2080s,16,16,16,16,16,16,16,16,17,16,16,16
3757,15.39996672,29.42496693,31.799968,30.099967,39.69996786,39.649966,58.07496572,29.09996653,20.64996672,26.74996722,25.67496657,32.82496619,12,12/26/2081,1/1/2082,2081,1,Rainy,2080s,20,20,20,20,20,20,20,20,21,20,20,20
3758,63.07492268,130.0249236,110.0249218,59.27492237,131.2999213,169.1499254,271.4249234,121.0499235,68.4249236,120.7499229,56.59992155,113.6999238,1,1/2/2082,1/8/2082,2082,0,Rainy,2080s,19,19,19,19,19,19,19,19,20,19,19,19
3759,71.77493334,147.8999329,125.1749344,67.39993429,149.3499365,192.3749371,308.8499374,137.6999369,77.84993362,137.3999338,64.37493324,129.3749342,1,1/9/2082,1/15/2082,2082,0,Rainy,2080s,19,19,19,19,19,19,19,19,20,19,19,19
